freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S41;im:Trc2_S41;re:Trc3_S13;im:Trc3_S13;re:Trc4_S14;im:Trc4_S14;re:Trc5_S21;im:Trc5_S21;re:Trc6_S22;im:Trc6_S22;re:Trc7_S23;im:Trc7_S23;re:Trc8_S24;im:Trc8_S24;re:Trc9_S31;im:Trc9_S31;re:Trc10_S32;im:Trc10_S32;re:Trc11_S33;im:Trc11_S33;re:Trc12_S34;im:Trc12_S34;re:Trc13_S41;im:Trc13_S41;re:Trc14_S42;im:Trc14_S42;re:Trc15_S43;im:Trc15_S43;re:Trc16_S22;im:Trc16_S22;re:Trc17_S22;im:Trc17_S22;
6.300664929859719E+009;4.895804448428553E-001;1.842345569464249E-002;-6.189503742665375E-005;2.456636524545812E-005;-6.007858021450324E-007;2.272459413501590E-006;-1.083256288294567E-004;2.241587986841726E-005;-1.270253921262245E-005;-4.039616927999721E-006;4.198232491546265E-001;-2.305461544168260E-001;3.725976705187894E-006;-2.446645594050719E-006;-3.424784908888452E-005;-4.231026329813178E-007;-4.308681488112238E-006;-9.246471767969965E-007;8.361985317402762E-006;-2.008992862654102E-006;3.021076378249602E-002;-1.014691307421619E+000;-1.630958138159280E-005;2.022545867440395E-005;-6.189503742665375E-005;2.456636524545812E-005;-2.781248912965801E-005;-3.302130439434810E-007;-7.726372954229034E-006;-3.281366582885123E-006;4.198232491546265E-001;-2.305461544168260E-001;4.198232491546265E-001;-2.305461544168260E-001;
6.316696392785571E+009;4.270152109385658E-001;-5.315416517197789E-002;-8.456702588627827E-005;-3.132471449722027E-006;5.159746451909685E-006;2.123790008687223E-006;-1.237828488021149E-004;1.665928679760107E-005;4.552744902493718E-006;-1.386575638207018E-005;3.831550186782816E-001;-2.843017427203855E-001;4.357702579753862E-007;-1.043644416756167E-006;-8.002762663449808E-006;1.371218171407274E-005;2.253969916943867E-006;-2.226914537797489E-006;7.803690322431510E-007;-1.674797476138310E-006;2.726591125813644E-002;-1.015894015183936E+000;-3.465664947646537E-006;-3.270123433510153E-006;-8.456702588627827E-005;-3.132471449722027E-006;3.277422791960097E-006;1.742341385390387E-005;-3.060970644008305E-006;6.440318396628983E-007;3.831550186782816E-001;-2.843017427203855E-001;3.831550186782816E-001;-2.843017427203855E-001;
6.332727855711423E+009;5.044896281572409E-001;-1.232383130669132E-001;-8.975887612794476E-005;-7.315520159044756E-006;-1.898830832966924E-006;7.111358496834325E-007;-6.331973708653326E-005;-6.913859507577704E-005;3.540976051272290E-006;-1.160124894439958E-005;3.381733197451422E-001;-3.324524026885318E-001;-1.254389917489663E-006;-9.275334472907130E-007;-4.468384619572423E-007;4.086140614705413E-005;2.743529286146092E-005;2.175514371092945E-005;2.048436452968330E-006;-5.612383564898065E-006;2.358050730326850E-002;-1.016366783029268E+000;4.807196036031278E-006;-1.009962500684649E-005;-8.975887612794476E-005;-7.315520159044756E-006;-6.419091725650959E-006;2.299461610080811E-005;-2.753866031174432E-006;1.821444133978954E-006;3.381733197451422E-001;-3.324524026885318E-001;3.381733197451422E-001;-3.324524026885318E-001;
6.348759318637274E+009;5.338028772278592E-001;-9.961214251193043E-002;-2.021731196385722E-005;-4.502883636976128E-005;2.311898400481472E-006;1.130582568779219E-006;-2.248750234489455E-005;-1.344116440162271E-005;-1.527586132733259E-005;-2.448246775800993E-005;2.866392641193228E-001;-3.716518832678554E-001;2.067106730127490E-006;-9.290927266360687E-007;1.163322109180367E-005;2.005665734582005E-005;1.827821058218830E-005;-1.528384712994211E-005;-4.033153947115349E-006;-7.135053710545031E-006;1.897526753034786E-002;-1.015677209425769E+000;-9.110547229378285E-006;3.063853648184969E-006;-2.021731196385722E-005;-4.502883636976128E-005;1.550611963459459E-005;2.071805991948743E-005;2.821937818957643E-006;-3.398630702190836E-006;2.866392641193228E-001;-3.716518832678554E-001;2.866392641193228E-001;-3.716518832678554E-001;
6.364790781563126E+009;4.863314493082456E-001;-1.180372233762608E-001;3.084808125819786E-005;-5.357781336049323E-005;3.007787065839826E-006;-1.059695794680589E-006;4.565611162215512E-005;-3.177006601973268E-005;-1.260396223129758E-005;4.328210620471104E-006;2.292021705180007E-001;-4.016950740183942E-001;8.917130923340683E-009;3.930906156725572E-006;2.736879281071921E-005;8.962493295116586E-006;-8.027111706677152E-006;5.366092675251602E-006;8.037364609919472E-006;5.468525860989759E-006;1.137825451688132E-002;-1.015853262518623E+000;1.967762880250053E-005;1.569855283119438E-005;3.084808125819786E-005;-5.357781336049323E-005;-5.877105317271190E-006;8.653574322082488E-006;-4.084409778464753E-006;-4.987686902162919E-006;2.292021705180007E-001;-4.016950740183942E-001;2.292021705180007E-001;-4.016950740183942E-001;
6.380822244488977E+009;5.125756947493110E-001;-1.989909520717565E-001;-4.681335233584558E-006;-8.136929344252206E-005;4.223516672317728E-006;3.186862285708199E-006;3.692776637796223E-005;-7.190602748431209E-005;-1.811855264454728E-005;5.645161922501771E-006;1.682429920267285E-001;-4.215962676290133E-001;1.901414459785046E-006;-1.305278918220657E-006;2.615451058356163E-005;1.734561163868282E-005;1.830935536473482E-005;-7.688596325079218E-006;-2.161170351543242E-006;2.017010024270989E-006;3.175047356321144E-003;-1.015189352803249E+000;-4.583369921159325E-006;-3.970485559164483E-005;-4.681335233584558E-006;-8.136929344252206E-005;1.602701593228598E-005;-5.625031214244363E-007;-6.243384418201072E-006;1.293014357567318E-006;1.682429920267285E-001;-4.215962676290133E-001;1.682429920267285E-001;-4.215962676290133E-001;
6.396853707414829E+009;5.019521896546766E-001;-1.993469618992703E-001;-6.183796178054983E-005;-5.974741973947412E-005;-1.757790035564056E-006;1.540665736091106E-006;-5.863332653085527E-005;-6.234619345810483E-005;-2.201952152052087E-005;-1.513330715495821E-005;1.049206154808249E-001;-4.316467609440203E-001;-1.451091422517986E-006;1.597477082332771E-006;1.563575516207675E-005;-3.581055936475484E-006;1.487385093087773E-005;4.869923160866815E-006;-1.126334146047444E-005;-3.692293323538331E-006;-4.374177012429859E-003;-1.015129587395277E+000;-9.865509182072882E-006;2.576514476133047E-006;-6.183796178054983E-005;-5.974741973947412E-005;5.624184384466633E-006;-1.293532181981906E-005;-2.508280255970635E-006;-1.525648164089829E-006;1.049206154808249E-001;-4.316467609440203E-001;1.049206154808249E-001;-4.316467609440203E-001;
6.412885170340681E+009;5.261901353264084E-001;-2.739096011529235E-001;-1.084061195721476E-004;-6.385105333489894E-005;5.347801404176362E-006;2.331691438101890E-006;-1.022163056822068E-004;-8.953788966998972E-005;3.170891834618385E-006;-1.065332517560607E-005;4.161285955075778E-002;-4.316574638245789E-001;-1.781810190894316E-006;-1.678815529585289E-006;3.297693102160704E-005;7.018354748228809E-006;3.995200946225463E-006;-2.901502324359255E-006;1.151900957844490E-005;3.974916697216241E-006;-1.243852672507994E-002;-1.014832673505697E+000;1.880363676754424E-005;8.047509100360824E-006;-1.084061195721476E-004;-6.385105333489894E-005;2.993283436559978E-005;-1.584121294927259E-005;1.530728283500883E-006;2.324251305160266E-006;4.161285955075778E-002;-4.316574638245789E-001;4.161285955075778E-002;-4.316574638245789E-001;
6.428916633266533E+009;4.765265830048946E-001;-2.454940181609451E-001;-1.529329945053856E-004;-1.409989138565738E-004;1.443257230198756E-006;-3.760396921902659E-006;-1.550369798864969E-004;-1.127137084758057E-004;-2.622882600165860E-005;-9.750234778290410E-006;-1.947361413515900E-002;-4.212823023375765E-001;-2.694801572318344E-006;-1.512603019617190E-006;5.126829889577995E-006;-2.663543530885704E-005;1.263911696627395E-005;-6.706319935650751E-006;-3.977145682820348E-007;-2.754949761493428E-006;-2.201554145360258E-002;-1.015132714584301E+000;-2.597195552425753E-006;-2.266037617462680E-005;-1.529329945053856E-004;-1.409989138565738E-004;3.322657710868794E-005;-2.920845075133923E-005;6.636482762775215E-006;-1.900222033994002E-006;-1.947361413515900E-002;-4.212823023375765E-001;-1.947361413515900E-002;-4.212823023375765E-001;
6.444948096192385E+009;4.762039270078585E-001;-4.031223353016994E-001;-1.840583400907057E-004;-1.064934630759160E-004;5.332903512614899E-007;-6.486720342623286E-007;-2.129494135571645E-004;-8.873672742253091E-005;-1.191146285701196E-005;-1.312592789523718E-005;-7.703199740301209E-002;-4.014327885229965E-001;2.137185390726714E-006;-1.000102208385723E-006;-8.311975048400150E-006;-1.655395175986383E-005;3.139748715941024E-005;1.069819641799810E-006;-9.957007972296400E-007;1.719331658116411E-006;-3.420691875557263E-002;-1.016520760908137E+000;2.499836196057886E-006;6.905077807729080E-006;-1.840583400907057E-004;-1.064934630759160E-004;-6.308863581497639E-008;-1.125127564738700E-005;-6.633348403629310E-007;-4.055290127213344E-006;-7.703199740301209E-002;-4.014327885229965E-001;-7.703199740301209E-002;-4.014327885229965E-001;
6.460979559118237E+009;5.117544027858231E-001;-3.132936300666501E-001;-1.382663173354391E-004;-2.045370837482981E-005;4.806483798424918E-006;5.024435629922023E-007;-2.024385588896680E-004;-2.401858396941686E-005;-1.029011910809653E-006;7.082753333480649E-006;-1.298261300898820E-001;-3.726830623153796E-001;-7.723990536381434E-007;6.363823192297071E-007;-3.553290828776803E-006;-2.367020077608256E-005;2.688705561468435E-005;-2.229203895613903E-006;-1.867625998591417E-006;-7.761157478932876E-006;-4.162637639117726E-002;-1.016073649286268E+000;4.146934930387350E-005;-1.446175846278256E-007;-1.382663173354391E-004;-2.045370837482981E-005;-4.286963254698688E-006;-1.282143571928399E-005;-1.189779172788462E-005;6.367248729082791E-006;-1.298261300898820E-001;-3.726830623153796E-001;-1.298261300898820E-001;-3.726830623153796E-001;
6.477011022044088E+009;3.912327814101366E-001;-4.326510713433996E-001;-1.462730282794002E-004;1.990328829435989E-006;3.083614843189341E-006;1.258734617185126E-006;-1.356972090706918E-004;2.518019325796158E-005;1.105693745142595E-005;-2.187061046512106E-006;-1.752148964480693E-001;-3.373685271989759E-001;7.935702698848613E-007;-6.688474215580882E-007;-3.873695077402442E-006;2.341281687584101E-005;-4.868329196174752E-006;3.012778128259788E-006;-1.091366555358486E-005;-1.259027783274698E-005;-4.064389587592499E-002;-1.011233640110621E+000;-3.339849356846658E-006;-5.354802567199397E-006;-1.462730282794002E-004;1.990328829435989E-006;-1.828539525402846E-005;2.056538886544155E-005;5.904778939066370E-006;1.282339140610958E-006;-1.752148964480693E-001;-3.373685271989759E-001;-1.752148964480693E-001;-3.373685271989759E-001;
6.493042484969939E+009;4.558100587284402E-001;-4.338288021310877E-001;6.505970831862384E-006;5.686672528143077E-005;9.477874450143568E-007;-2.545265182189269E-006;2.672555328090912E-005;6.138970870552704E-005;-5.712041647846612E-006;7.607762854425643E-006;-2.129152432365425E-001;-2.955491909351653E-001;4.896773596746070E-007;3.331270445523875E-006;-1.297421823042289E-005;-2.483883134299319E-006;-5.660007099427918E-006;7.290518133386889E-006;-3.725726554946568E-006;5.910154020829438E-006;-3.257354313936588E-002;-1.003683620558948E+000;-3.286360566473105E-005;2.682107921061973E-005;6.505970831862384E-006;5.686672528143077E-005;-2.094116850133977E-005;-1.258357735958823E-005;4.807915894651595E-006;-4.358425271498063E-009;-2.129152432365425E-001;-2.955491909351653E-001;-2.129152432365425E-001;-2.955491909351653E-001;
6.509073947895791E+009;3.239310616641799E-001;-4.979361901086933E-001;6.493190408263152E-005;5.239532499209347E-006;2.947158253473048E-006;-3.203854190234249E-006;1.010257920173752E-004;2.100425941551311E-006;-8.262782225335747E-006;-3.569289592077256E-006;-2.414741378159044E-001;-2.488785970559964E-001;1.587145748117648E-006;1.545806118963869E-006;-1.677070472877571E-005;2.457298301165780E-005;2.541533859695924E-005;1.217088444052065E-006;5.866028642348075E-006;2.767632895299195E-006;-2.501965965898296E-002;-9.972391592726733E-001;9.914443287941934E-006;-2.003112401852917E-005;6.493190408263152E-005;5.239532499209347E-006;-2.920637842690987E-005;1.283424288040450E-005;-4.020717758317971E-006;-4.483819682451555E-006;-2.414741378159044E-001;-2.488785970559964E-001;-2.414741378159044E-001;-2.488785970559964E-001;
6.525105410821643E+009;3.741107487789516E-001;-5.473443073649137E-001;6.769664860510675E-005;1.263483232410425E-005;3.070945116437493E-006;3.592750553812092E-006;1.005172808556848E-004;6.634457279106485E-005;-4.825643157419086E-006;4.908354642868898E-006;-2.615542415196049E-001;-1.989806639399825E-001;-6.362908811051613E-007;9.698008081428853E-007;-1.518057163977467E-005;2.680426776780981E-005;2.063964784899304E-005;6.492360988101243E-007;4.886750670327612E-006;-3.033622551846107E-006;-2.232711636801043E-002;-9.946072104529556E-001;-6.778360800929946E-006;-3.582943914476692E-006;6.769664860510675E-005;1.263483232410425E-005;-2.710373863525099E-005;1.296820036278565E-005;-5.617016303392334E-007;-4.483815948376678E-006;-2.615542415196049E-001;-1.989806639399825E-001;-2.615542415196049E-001;-1.989806639399825E-001;
6.541136873747495E+009;3.006254045132292E-001;-5.783618004562424E-001;1.393403719161886E-004;1.365646233933709E-005;3.280884009855201E-006;-3.967626614811160E-006;1.346264603644187E-004;5.059836435800630E-006;1.138527079269554E-005;9.868431643620984E-006;-2.734264219607222E-001;-1.475538946220927E-001;-1.165556691058024E-006;-1.170155653864699E-006;-9.575579700544811E-006;2.739309481360442E-005;7.678341492652281E-006;-9.294821027285764E-006;-4.019096866877173E-006;9.051425846211576E-006;-2.156994005183092E-002;-9.952674950560715E-001;-1.763435113942782E-005;3.231307761899513E-006;1.393403719161886E-004;1.365646233933709E-005;-1.637663494598117E-006;2.096495872723600E-005;-7.143246364098700E-006;1.820842454985520E-006;-2.734264219607222E-001;-1.475538946220927E-001;-2.734264219607222E-001;-1.475538946220927E-001;
6.557168336673347E+009;3.360804062417854E-001;-5.906900714312805E-001;7.934817078969265E-005;-7.314112588383328E-005;1.888318387163599E-006;1.277877466105568E-006;1.172229056873465E-004;-3.469588666839069E-005;1.000855209003367E-005;-1.148050613142706E-005;-2.768734084644294E-001;-9.671291413286604E-002;-1.436850542251225E-006;1.770814591003010E-006;1.095871843087790E-005;2.329775240897440E-005;1.884777704489469E-005;-1.515742689841758E-005;-2.504299295454238E-007;9.210929819656683E-007;-2.317197326083894E-002;-9.981343199607963E-001;2.133905214818490E-005;-3.285314063723787E-005;7.934817078969265E-005;-7.314112588383328E-005;2.997365084454079E-006;2.284898178235288E-005;6.348198404259455E-006;-1.477119555968276E-006;-2.768734084644294E-001;-9.671291413286604E-002;-2.768734084644294E-001;-9.671291413286604E-002;
6.573199799599198E+009;2.044491560095735E-001;-5.949044696977688E-001;4.990953226921418E-005;-2.625230537390852E-005;3.433490236736585E-006;-1.191075371607376E-007;1.963256698816301E-005;-4.843346346790909E-005;-4.331769297039302E-006;7.158825383971442E-007;-2.722245119639866E-001;-4.849488123301122E-002;1.587846920117573E-007;2.131222798742599E-006;6.172721204056642E-006;2.443012252654130E-005;1.523247541461258E-005;-5.076157433396438E-006;-7.965690609960371E-007;3.564381801893986E-006;-2.881775479641058E-002;-1.001873068746340E+000;-2.446635901784375E-006;-8.906375555492049E-006;4.990953226921418E-005;-2.625230537390852E-005;1.943791147675362E-005;1.675716977522768E-005;2.027394296604457E-006;1.589421958301763E-006;-2.722245119639866E-001;-4.849488123301122E-002;-2.722245119639866E-001;-4.849488123301122E-002;
6.589231262525050E+009;2.321309932446234E-001;-6.818927852946490E-001;8.523174363708640E-006;-3.631616752327829E-005;1.407465018839018E-006;-1.300197372899344E-006;-1.229939172023916E-005;-5.236736885931189E-005;-3.415637570966533E-005;1.005040242013762E-005;-2.603147876263891E-001;-3.755140343384623E-003;-2.194145446257191E-008;-2.846311562538532E-006;2.653401609179217E-005;-3.266230062815269E-006;1.135158257456273E-005;6.206120951671992E-006;3.745900389597557E-006;-1.373546959228150E-006;-3.954959783038295E-002;-1.003932155385920E+000;-3.444520220053939E-007;1.209133660797251E-005;8.523174363708640E-006;-3.631616752327829E-005;3.587064139086099E-005;1.054906891053545E-005;-2.674337463798140E-006;-8.204666359741012E-006;-2.603147876263891E-001;-3.755140343384623E-003;-2.603147876263891E-001;-3.755140343384623E-003;
6.605262725450901E+009;1.681268444111729E-001;-6.084759965157129E-001;-1.090867658612651E-004;-2.408674289587380E-005;-1.249576200563331E-006;1.457451314224660E-007;-8.026591288739864E-005;-7.955756538102681E-005;-2.585258470750102E-006;-9.193019980705285E-006;-2.417198136094158E-001;3.601053593388187E-002;2.257067620001863E-006;-1.546871497755096E-006;1.070894185850191E-005;-3.717421838712013E-006;1.727636517789998E-005;8.742204313259567E-006;2.750529673491756E-006;-1.890460860342913E-007;-5.066295361849763E-002;-1.002380744405113E+000;2.683380073147697E-005;-1.000805389092468E-005;-1.090867658612651E-004;-2.408674289587380E-005;1.914284316036387E-005;3.709286719131526E-006;-8.061275779881598E-006;3.726354779112263E-006;-2.417198136094158E-001;3.601053593388187E-002;-2.417198136094158E-001;3.601053593388187E-002;
6.621294188376753E+009;5.424762375997438E-002;-6.957198188727541E-001;-9.089379289404298E-005;-1.446490322447343E-005;1.811115343232014E-006;1.038143728141980E-006;-5.875474060693265E-005;-4.713477526893632E-005;1.229758240587208E-005;1.066575091373566E-005;-2.174241134814612E-001;7.066087212310307E-002;-2.875589136259869E-006;2.064831728100802E-006;-3.426687217210602E-006;3.949030942659547E-006;2.061459583569644E-005;-2.562126148259804E-005;-9.748025944008667E-007;2.380264637003797E-006;-6.112888353720192E-002;-9.961356022922319E-001;-5.379986359020287E-005;-1.579784529484480E-005;-9.089379289404298E-005;-1.446490322447343E-005;7.608986459112074E-006;-1.339166676902226E-005;5.982668209668995E-006;5.867818924299283E-006;-2.174241134814612E-001;7.066087212310307E-002;-2.174241134814612E-001;7.066087212310307E-002;
6.637325651302605E+009;9.897442624449378E-002;-7.279509958816637E-001;-1.562348916891528E-005;3.454845565520502E-005;1.332515740183268E-006;1.291910901915651E-006;-3.633954100682252E-005;4.078543697829236E-005;-9.850069064581096E-006;2.417216243029606E-005;-1.885389357091739E-001;9.958475357325712E-002;1.753650807170798E-006;2.427766567470809E-006;7.696821498614687E-006;-1.125829475809544E-005;-5.826782255141774E-006;-1.229566121109577E-005;-2.213262937008632E-006;-4.878421100830396E-007;-6.883008455785677E-002;-9.869278465377744E-001;4.216288280771371E-006;2.899309649343050E-006;-1.562348916891528E-005;3.454845565520502E-005;1.010363455251631E-005;-9.088425665613241E-006;-4.544143184821332E-006;1.524541606835064E-006;-1.885389357091739E-001;9.958475357325712E-002;-1.885389357091739E-001;9.958475357325712E-002;
6.653357114228457E+009;2.365497850008242E-002;-6.500774398786013E-001;-3.064298717868805E-005;2.361846706445859E-005;1.571806820347732E-006;-5.755854495677772E-007;-4.500863988363492E-005;3.375084400053125E-005;-2.013284201088869E-006;8.331903879575183E-006;-1.553929148964145E-001;1.228191873922039E-001;4.051907925831258E-007;-4.747992591778102E-006;-1.262930944165616E-006;-4.212491751270378E-006;2.715837864187333E-006;-9.930534584599127E-006;-7.986473778447692E-006;1.137183694006342E-007;-7.098424915437399E-002;-9.767716098114604E-001;2.594035720584970E-005;-1.662872104960681E-005;-3.064298717868805E-005;2.361846706445859E-005;-2.475077823554689E-005;-1.183874245126415E-005;3.403683048220401E-006;-4.008000709762694E-006;-1.553929148964145E-001;1.228191873922039E-001;-1.553929148964145E-001;1.228191873922039E-001;
6.669388577154308E+009;-4.669440721886557E-002;-7.414755747066568E-001;-2.160574258597694E-005;6.558354753243931E-005;-3.291815525572534E-006;-1.486455766361884E-006;-6.331106987148649E-005;4.228823289968915E-005;-2.629801649737229E-005;3.124187912346304E-006;-1.197914574277847E-001;1.402698227918640E-001;6.564641350919574E-007;-4.247298170594083E-006;-4.008370995520697E-006;-1.969755863971871E-006;5.308758347064199E-006;-1.372674375308013E-005;4.771045697092210E-006;7.332020150649650E-007;-6.965431452202776E-002;-9.691582957082123E-001;-3.537164181000243E-005;-1.304120425658367E-005;-2.160574258597694E-005;6.558354753243931E-005;-7.291287296794569E-007;2.749729045843794E-006;-9.452947477819025E-006;-2.985654826070373E-006;-1.197914574277847E-001;1.402698227918640E-001;-1.197914574277847E-001;1.402698227918640E-001;
6.685420040080160E+009;-3.138452963050880E-002;-6.628357550540411E-001;8.825300559398505E-006;7.884063033986309E-005;-2.329789139511587E-007;1.718766478476118E-006;2.311016603053950E-005;9.195870968723152E-005;-1.036948391675978E-005;-1.403147598702962E-005;-8.284875319801370E-002;1.520808679503324E-001;-1.439791720583754E-006;1.189920263419312E-006;4.296644527488321E-006;-3.442203288330304E-006;1.637873795133248E-005;8.101980934328515E-006;-3.461719927999006E-006;-6.571896689922188E-006;-6.792158394145756E-002;-9.655023423911252E-001;2.733923952708761E-005;1.242117337677616E-005;8.825300559398505E-006;7.884063033986309E-005;-2.926375755085818E-005;6.501254819144736E-006;5.667090006519076E-006;4.939900059030358E-006;-8.284875319801370E-002;1.520808679503324E-001;-8.284875319801370E-002;1.520808679503324E-001;
6.701451503006012E+009;-1.725089737477271E-001;-6.906694910281824E-001;2.604632324855577E-005;8.707678930489009E-005;1.012467016163883E-007;-2.105720495801031E-006;-3.552657517712859E-007;8.273019442425453E-005;1.426235365313018E-005;-1.365679376382070E-005;-4.683784016457643E-002;1.572158111707425E-001;-1.371488019405965E-007;-5.073378146094400E-006;-9.622324431158076E-006;-8.142849148151490E-006;1.185279528115088E-005;7.764234157378531E-007;-6.928174801250501E-006;3.585182215997929E-006;-6.651640385488440E-002;-9.645364282075359E-001;-1.217069800948497E-005;-1.102923310166298E-005;2.604632324855577E-005;8.707678930489009E-005;-1.324434364199917E-005;-8.426176475466822E-008;4.007234642833192E-006;-4.168584091910837E-006;-4.683784016457643E-002;1.572158111707425E-001;-4.683784016457643E-002;1.572158111707425E-001;
6.717482965931864E+009;-1.499147946555522E-001;-6.802372883803739E-001;7.216319176654268E-005;5.243478110588116E-005;2.086077310745334E-006;-1.672344841797588E-006;5.163540128371756E-005;3.729694347248035E-005;-2.220918448496770E-005;5.402727412443708E-006;-1.192176022314460E-002;1.566663466600551E-001;-2.314560270216665E-006;-5.230791302423387E-006;-8.813102856128700E-006;1.981153101616496E-005;6.003246925896287E-006;-1.435238345902179E-005;2.000445748883272E-006;3.851663381649678E-006;-6.406800425048323E-002;-9.648820728246259E-001;9.660526810639546E-006;-1.108445687636755E-005;7.216319176654268E-005;5.243478110588116E-005;-3.395597364625520E-005;2.875548543148069E-006;1.099113494955067E-007;3.147169904742119E-006;-1.192176022314460E-002;1.566663466600551E-001;-1.192176022314460E-002;1.566663466600551E-001;
6.733514428857716E+009;-2.722227404130634E-001;-6.672160533736632E-001;1.357341346837771E-005;-7.167082486967010E-006;3.905517623517736E-006;-1.894675693406305E-007;8.610586629667407E-006;-7.670454186284076E-006;1.226586015753341E-005;-4.304343726254151E-006;2.106283435944709E-002;1.500216442575563E-001;7.112470229347676E-008;-4.550163042927401E-007;-1.685616358065304E-005;1.501043610704302E-006;2.510893006768228E-006;6.897312151428321E-007;7.281724606307258E-006;-2.959761069496969E-006;-6.311369913206387E-002;-9.652385994769261E-001;-7.410775998106048E-006;3.218845051169343E-006;1.357341346837771E-005;-7.167082486967010E-006;1.242101546165951E-005;1.818579740202980E-005;5.465611029963800E-007;-6.031118232022351E-006;2.106283435944709E-002;1.500216442575563E-001;2.106283435944709E-002;1.500216442575563E-001;
6.749545891783567E+009;-2.486274180045636E-001;-6.681028785255242E-001;-2.555223461634202E-005;-1.170868804893559E-005;-1.358378753549799E-006;-9.554384346841886E-007;-3.646192676419245E-006;6.145032081630890E-008;-1.299626364631176E-005;-1.506979620381155E-005;5.079684463670539E-002;1.377306983688970E-001;-3.714884853697839E-006;2.068342936201114E-006;4.215622349657019E-006;8.120662871573248E-006;-1.512972559769726E-006;1.007829210209748E-005;2.824537861041921E-006;-6.126272871459036E-006;-6.605668807589801E-002;-9.667038229050552E-001;2.345395868596320E-005;-2.153120835434484E-005;-2.555223461634202E-005;-1.170868804893559E-005;-1.829794310604423E-005;1.553528122224689E-005;-9.487176042001341E-006;6.172322034512755E-006;5.079684463670539E-002;1.377306983688970E-001;5.079684463670539E-002;1.377306983688970E-001;
6.765577354709418E+009;-3.519133116267105E-001;-6.365152724207026E-001;9.351168918432769E-007;-4.209999205718753E-005;2.369693453418714E-006;-1.783933945468677E-007;5.462389815256736E-006;-3.442442462251487E-005;-2.418685559165404E-005;-5.607781543922087E-006;7.724161625250939E-002;1.205400974064866E-001;-7.408236797123147E-007;-2.364885727979970E-008;2.149974860595466E-006;3.035793821537728E-006;1.582487478370679E-005;-8.395593699369591E-006;-1.033769167851431E-005;2.283970952769473E-006;-6.947283723262980E-002;-9.676000993870283E-001;1.536059585639553E-006;2.572803936545338E-006;9.351168918432769E-007;-4.209999205718753E-005;-1.613695725205702E-006;3.451054523808540E-006;3.107351670197608E-006;-1.111586845690468E-006;7.724161625250939E-002;1.205400974064866E-001;7.724161625250939E-002;1.205400974064866E-001;
6.781608817635270E+009;-3.303874643767872E-001;-6.287143726526679E-001;1.772868126888299E-005;-9.562983213696947E-005;-8.220692872203332E-008;-2.286323126706993E-006;9.636424056070817E-006;-1.189640163847328E-004;1.038655714545625E-005;1.883224134596390E-006;1.004766650781865E-001;9.786979376667183E-002;2.942107525748003E-007;-1.263962767247310E-006;-6.579011854301738E-006;-2.504716143519303E-006;4.223487376163912E-006;-2.130157973284068E-005;-1.512561445277599E-006;-2.107604011527657E-006;-7.152474713503552E-002;-9.691086238114657E-001;-7.565933184197655E-006;1.992793972431019E-005;1.772868126888299E-005;-9.562983213696947E-005;1.543007192026698E-005;1.072977822127101E-005;1.693549589893162E-006;4.113864995480073E-006;1.004766650781865E-001;9.786979376667183E-002;1.004766650781865E-001;9.786979376667183E-002;
6.797640280561122E+009;-4.335691548996494E-001;-5.804814934065822E-001;-1.168241706621527E-005;-4.760385216989197E-005;1.526118748734300E-006;-1.447881010811366E-006;-1.941567253414138E-005;-5.646315783351168E-005;-3.242975509790245E-005;2.970938821840130E-006;1.195777015801668E-001;7.216265018248004E-002;-3.499541405476712E-006;3.165948069625217E-006;1.700146713654355E-005;-3.399480196233944E-007;1.716238982821342E-005;-1.537158800303368E-006;2.996852097980282E-007;-7.330031570889131E-006;-7.319616435262279E-002;-9.701669066856458E-001;1.468374791309702E-005;-1.965104025577463E-005;-1.168241706621527E-005;-4.760385216989197E-005;5.582821855997808E-006;-1.009034629113873E-005;3.400374433238891E-007;-5.336716981689928E-006;1.195777015801668E-001;7.216265018248004E-002;1.195777015801668E-001;7.216265018248004E-002;
6.813671743486974E+009;-3.916857674365988E-001;-5.728498253096261E-001;-4.753700409435589E-005;-6.285469704194702E-005;1.213316507242507E-006;3.509493506871833E-007;-2.210263349018140E-005;-3.770294114822650E-005;2.537067598759797E-006;6.356258198420261E-006;1.344486293062693E-001;4.348889363124202E-002;-4.237725147086347E-007;1.701908502055198E-006;1.003062079946591E-005;7.490030100799340E-006;-7.061941159841706E-006;-1.462036736479693E-005;-1.402596259692893E-006;4.314367031088092E-006;-7.509568751749114E-002;-9.711977051966235E-001;7.044908869543404E-006;-1.012482835113856E-005;-4.753700409435589E-005;-6.285469704194702E-005;3.333187096352979E-006;3.422869655521195E-006;1.571709169745229E-006;-3.465831535792905E-008;1.344486293062693E-001;4.348889363124202E-002;1.344486293062693E-001;4.348889363124202E-002;
